id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt
LOAN_00008965,MEM_0008965,10187,11301, 60 months,24.14,1287.0083666690175,C,3 years,MORTGAGE,88246,Verified,2017-08-20,Fully Paid,debt_consolidation,19.12,3,612,617,17,2,25774,22.4,15,29100
LOAN_00008966,MEM_0008966,8226,36549, 36 months,11.0,711.9129570789139,D,1 year,OWN,96544,Source Verified,2017-09-01,Fully Paid,major_purchase,28.83,2,768,773,17,1,45739,84.6,10,25816
LOAN_00008967,MEM_0008967,39658,12374, 36 months,13.65,895.8024203985857,E,10+ years,RENT,117597,Source Verified,2018-02-25,Fully Paid,other,21.16,0,791,796,19,0,9123,96.7,38,14040
LOAN_00008968,MEM_0008968,5311,35407, 36 months,29.22,692.4316160628975,F,2 years,RENT,70149,Source Verified,2015-11-17,Charged Off,debt_consolidation,20.65,1,760,765,2,1,25572,52.0,28,29022
LOAN_00008969,MEM_0008969,26689,14982, 60 months,5.63,167.81189342085167,E,10+ years,RENT,39414,Not Verified,2017-11-03,Fully Paid,home_improvement,28.41,3,805,810,6,0,19498,87.9,39,7096
LOAN_00008970,MEM_0008970,7083,32258, 36 months,16.83,912.6117960052696,D,< 1 year,RENT,43693,Not Verified,2015-04-25,Fully Paid,medical,22.0,1,680,685,13,2,22015,61.4,10,18808
LOAN_00008971,MEM_0008971,13598,11248, 36 months,19.87,657.3194138052758,D,2 years,RENT,109884,Source Verified,2017-03-12,Fully Paid,home_improvement,39.45,3,767,772,4,2,24087,83.1,42,41349
LOAN_00008972,MEM_0008972,17940,11515, 60 months,20.22,175.79707879806307,A,3 years,MORTGAGE,61105,Not Verified,2016-06-23,Fully Paid,credit_card,27.92,2,679,684,4,2,9299,22.2,14,28074
LOAN_00008973,MEM_0008973,27880,36042, 36 months,19.32,913.9270149075137,C,10+ years,OWN,36891,Not Verified,2017-10-10,Fully Paid,car,32.27,1,802,807,22,0,12038,20.6,23,43367
LOAN_00008974,MEM_0008974,3580,27809, 36 months,22.53,64.31285145687988,E,5 years,RENT,103473,Verified,2018-04-25,Fully Paid,credit_card,16.9,3,636,641,10,1,33841,82.2,9,4787
LOAN_00008975,MEM_0008975,10386,11830, 36 months,6.18,352.35456296915885,D,5 years,RENT,129162,Not Verified,2017-02-12,Charged Off,debt_consolidation,38.32,0,675,680,13,0,31685,73.7,5,22092
LOAN_00008976,MEM_0008976,20522,36248, 60 months,15.68,1182.550828512558,C,3 years,MORTGAGE,132887,Not Verified,2018-06-17,Current,home_improvement,17.94,2,838,843,7,2,16000,88.5,14,23033
LOAN_00008977,MEM_0008977,27224,7799, 36 months,20.66,104.99476604516497,A,10+ years,MORTGAGE,115329,Verified,2018-10-17,Fully Paid,credit_card,13.85,0,675,680,4,1,28442,2.7,30,22859
LOAN_00008978,MEM_0008978,15635,9547, 36 months,6.88,987.6890421799512,B,10+ years,MORTGAGE,85225,Verified,2016-12-23,Charged Off,medical,37.57,1,802,807,9,0,32609,62.2,13,44016
LOAN_00008979,MEM_0008979,1671,32562, 60 months,5.24,1427.0750720006197,C,3 years,MORTGAGE,41188,Not Verified,2016-08-05,Fully Paid,debt_consolidation,15.08,2,815,820,25,2,45869,44.0,33,19158
LOAN_00008980,MEM_0008980,34545,15328, 60 months,21.29,298.2290643508598,E,1 year,RENT,62688,Verified,2016-10-18,Fully Paid,major_purchase,14.62,0,724,729,27,1,26458,33.9,11,48145
LOAN_00008981,MEM_0008981,27855,13679, 36 months,19.25,654.8121973038832,A,< 1 year,RENT,188381,Source Verified,2015-05-06,Fully Paid,debt_consolidation,22.25,4,694,699,19,2,21071,85.6,16,21027
LOAN_00008982,MEM_0008982,36790,22058, 36 months,13.24,884.4716611879473,B,2 years,RENT,66167,Verified,2015-02-27,Charged Off,other,33.98,1,652,657,3,0,24299,32.1,12,21035
LOAN_00008983,MEM_0008983,15260,33237, 36 months,23.81,703.1029661640742,D,3 years,RENT,112223,Not Verified,2018-04-24,Charged Off,other,13.2,0,694,699,25,1,32294,37.9,23,40483
LOAN_00008984,MEM_0008984,2074,20906, 36 months,20.33,949.5476449635626,B,5 years,MORTGAGE,113848,Not Verified,2015-04-03,Charged Off,home_improvement,33.18,4,817,822,4,1,21581,24.1,21,4504
LOAN_00008985,MEM_0008985,10475,39872, 60 months,24.36,635.9414114921473,B,< 1 year,RENT,196289,Source Verified,2015-09-20,Current,other,6.52,3,763,768,3,2,40825,97.3,23,8559
LOAN_00008986,MEM_0008986,13878,17547, 60 months,23.59,265.33098708178466,B,< 1 year,RENT,182881,Not Verified,2017-01-20,Fully Paid,home_improvement,6.9,4,836,841,28,1,17852,63.2,23,4499
LOAN_00008987,MEM_0008987,16120,24306, 60 months,14.63,179.11432174546076,C,1 year,MORTGAGE,195717,Verified,2016-12-15,Current,medical,18.04,4,651,656,6,0,28688,72.6,37,9704
LOAN_00008988,MEM_0008988,24147,29210, 36 months,20.09,1129.4425764568593,C,5 years,RENT,33274,Source Verified,2018-04-10,Charged Off,debt_consolidation,10.53,4,686,691,27,2,35460,98.2,46,9293
LOAN_00008989,MEM_0008989,2986,29239, 60 months,18.38,396.00472680676194,E,< 1 year,MORTGAGE,98762,Not Verified,2015-02-25,Fully Paid,debt_consolidation,19.37,1,717,722,11,2,17880,55.1,31,23027
LOAN_00008990,MEM_0008990,33430,28830, 60 months,21.23,1278.802953511749,C,5 years,MORTGAGE,136911,Verified,2018-07-04,Current,car,0.5,2,679,684,12,1,46994,47.2,27,24265
LOAN_00008991,MEM_0008991,18430,4381, 36 months,20.75,1127.3895035416685,D,2 years,MORTGAGE,176753,Verified,2016-11-29,Current,home_improvement,11.07,4,735,740,28,2,23473,47.3,28,41068
LOAN_00008992,MEM_0008992,3176,35832, 36 months,8.06,121.70711729642443,B,5 years,RENT,41605,Not Verified,2017-02-18,Charged Off,debt_consolidation,37.9,1,817,822,28,0,8041,72.1,44,200
LOAN_00008993,MEM_0008993,19722,29841, 36 months,9.67,341.756119742416,D,< 1 year,RENT,159175,Not Verified,2015-07-19,Charged Off,other,35.17,3,822,827,21,0,3315,90.8,44,17507
LOAN_00008994,MEM_0008994,19617,8447, 36 months,10.31,473.3893520113304,D,10+ years,RENT,83082,Not Verified,2017-05-26,Fully Paid,credit_card,1.15,1,811,816,17,0,37573,77.6,46,6073
LOAN_00008995,MEM_0008995,28115,21368, 36 months,21.37,911.9992607977582,B,5 years,OWN,196602,Not Verified,2016-12-07,Fully Paid,credit_card,32.17,2,823,828,14,1,40581,52.5,14,45439
LOAN_00008996,MEM_0008996,38376,21271, 36 months,21.21,1224.2491504569516,D,5 years,RENT,152764,Verified,2017-01-01,Fully Paid,debt_consolidation,17.76,4,750,755,11,2,42072,26.3,30,29081
LOAN_00008997,MEM_0008997,12906,1339, 60 months,14.91,137.48321997971357,B,10+ years,RENT,142505,Not Verified,2017-04-23,Late (31-120 days),credit_card,32.67,4,823,828,20,1,43135,83.9,14,31607
LOAN_00008998,MEM_0008998,7610,20974, 36 months,16.62,411.9329802257258,C,5 years,MORTGAGE,118206,Verified,2016-12-20,Fully Paid,home_improvement,11.2,0,756,761,20,2,10532,83.0,21,37854
LOAN_00008999,MEM_0008999,14411,27509, 36 months,24.54,595.5041554505954,D,< 1 year,RENT,71967,Verified,2015-04-26,Fully Paid,major_purchase,22.01,0,611,616,8,1,43583,22.2,12,42733
LOAN_00009000,MEM_0009000,10180,38898, 60 months,11.25,315.8968741528411,D,2 years,MORTGAGE,175775,Verified,2018-09-16,Fully Paid,other,39.44,1,700,705,25,1,17825,68.7,29,40562
LOAN_00009001,MEM_0009001,11073,27221, 60 months,6.0,840.6735413842061,E,5 years,MORTGAGE,190176,Not Verified,2016-05-15,Current,debt_consolidation,13.07,4,680,685,28,0,10564,55.5,49,26184
LOAN_00009002,MEM_0009002,38251,28263, 60 months,19.65,743.1035950695499,F,2 years,MORTGAGE,145344,Verified,2016-05-22,Fully Paid,car,35.39,3,693,698,27,1,17811,21.9,15,5696
LOAN_00009003,MEM_0009003,31960,8733, 60 months,23.27,508.9186809741818,E,< 1 year,MORTGAGE,82518,Source Verified,2016-04-25,Fully Paid,medical,35.09,3,666,671,4,0,18069,29.1,19,20681
LOAN_00009004,MEM_0009004,6901,6049, 60 months,23.81,799.4859860345173,E,3 years,RENT,108536,Not Verified,2018-08-20,Fully Paid,debt_consolidation,6.16,1,600,605,13,1,493,72.9,7,1520
LOAN_00009005,MEM_0009005,39897,22088, 36 months,15.33,565.9412683091151,A,5 years,MORTGAGE,166278,Source Verified,2016-10-01,Current,home_improvement,9.74,4,615,620,29,2,44807,95.0,43,7488
LOAN_00009006,MEM_0009006,5482,16608, 36 months,6.3,547.6313978275716,C,2 years,MORTGAGE,36147,Not Verified,2018-04-28,Fully Paid,medical,5.12,2,666,671,12,1,46620,64.9,8,11237
LOAN_00009007,MEM_0009007,26428,1638, 60 months,17.74,434.82351176763916,A,5 years,MORTGAGE,67304,Not Verified,2015-06-23,Charged Off,other,11.52,0,667,672,6,2,16949,97.4,26,24551
LOAN_00009008,MEM_0009008,8400,8709, 60 months,21.69,833.635004755863,B,1 year,MORTGAGE,35290,Source Verified,2018-11-10,Current,medical,20.95,2,780,785,13,1,34813,54.6,44,14022
LOAN_00009009,MEM_0009009,8396,6143, 60 months,21.3,693.9673219558739,C,1 year,RENT,145579,Not Verified,2015-05-15,Fully Paid,major_purchase,37.12,3,634,639,3,2,34058,85.5,49,21301
LOAN_00009010,MEM_0009010,8338,2224, 60 months,13.5,334.67093698447445,E,< 1 year,RENT,140494,Not Verified,2016-09-16,Default,other,15.86,2,664,669,26,1,44284,97.4,23,29952
LOAN_00009011,MEM_0009011,13500,38013, 36 months,7.47,68.80107830238882,C,10+ years,MORTGAGE,197173,Verified,2015-08-23,Charged Off,other,39.52,0,669,674,17,2,28710,2.9,29,32978
LOAN_00009012,MEM_0009012,12545,10741, 60 months,23.22,268.84783388873313,D,2 years,MORTGAGE,119049,Not Verified,2016-11-22,Fully Paid,debt_consolidation,15.97,1,721,726,10,1,32796,4.2,9,37245
LOAN_00009013,MEM_0009013,6241,23991, 60 months,10.52,112.1101721728819,C,2 years,MORTGAGE,120042,Source Verified,2015-12-14,Fully Paid,debt_consolidation,23.56,0,706,711,21,2,9355,25.1,22,21167
LOAN_00009014,MEM_0009014,24778,27081, 36 months,9.49,675.8183087757266,D,10+ years,OWN,91248,Source Verified,2015-02-10,Charged Off,medical,38.59,2,703,708,6,1,34678,28.3,10,44621
LOAN_00009015,MEM_0009015,23821,16642, 36 months,21.32,376.3904381729196,E,10+ years,MORTGAGE,195205,Not Verified,2018-01-07,Fully Paid,credit_card,24.06,4,693,698,13,0,18247,55.6,21,13407
LOAN_00009016,MEM_0009016,5695,10567, 36 months,24.62,659.6602321608506,B,5 years,MORTGAGE,96589,Verified,2016-10-29,Fully Paid,debt_consolidation,15.48,3,724,729,19,1,30385,50.0,22,1415
LOAN_00009017,MEM_0009017,12530,39536, 60 months,23.2,527.7023163865128,F,1 year,OWN,192617,Source Verified,2015-03-18,Fully Paid,other,21.02,4,669,674,17,2,37794,83.5,42,41906
LOAN_00009018,MEM_0009018,15318,18399, 60 months,17.5,830.1214754955218,B,5 years,OWN,42373,Not Verified,2017-08-01,Charged Off,other,21.75,2,700,705,6,0,26528,55.3,13,36026
LOAN_00009019,MEM_0009019,23331,34103, 36 months,11.39,1099.6069017434713,E,5 years,MORTGAGE,71261,Not Verified,2018-09-09,Fully Paid,other,4.2,0,828,833,19,0,24936,27.6,14,34676
LOAN_00009020,MEM_0009020,27355,16330, 60 months,8.41,745.0052102940917,A,10+ years,MORTGAGE,184569,Source Verified,2017-05-15,Current,debt_consolidation,16.19,4,649,654,28,0,39587,21.9,49,23328
LOAN_00009021,MEM_0009021,12324,17464, 60 months,8.84,139.85368836173978,C,< 1 year,OWN,156336,Verified,2018-03-09,Fully Paid,credit_card,21.05,1,752,757,24,2,44906,29.2,40,8816
LOAN_00009022,MEM_0009022,29149,3134, 36 months,21.69,75.39019805161655,G,3 years,MORTGAGE,82468,Verified,2017-11-20,Fully Paid,car,31.17,2,705,710,20,0,4776,14.1,43,4296
LOAN_00009023,MEM_0009023,4218,30662, 36 months,8.03,359.18519110243176,D,< 1 year,OWN,88763,Source Verified,2017-05-12,Default,other,0.24,3,709,714,20,0,19828,60.7,31,37229
LOAN_00009024,MEM_0009024,21141,1184, 36 months,22.68,666.202891270238,C,< 1 year,MORTGAGE,101536,Source Verified,2016-06-30,Fully Paid,car,32.56,2,686,691,12,0,3325,24.2,31,1666
LOAN_00009025,MEM_0009025,37784,31387, 60 months,8.76,115.1122915095376,D,< 1 year,OWN,191916,Source Verified,2015-02-11,Current,car,10.81,2,838,843,20,0,10506,86.6,41,23207
LOAN_00009026,MEM_0009026,3837,8263, 36 months,15.44,525.2140170178391,B,5 years,RENT,68921,Source Verified,2018-11-26,Fully Paid,major_purchase,28.62,1,727,732,24,1,25852,96.5,44,32285
LOAN_00009027,MEM_0009027,15379,14191, 60 months,15.24,1336.1872764479708,A,5 years,RENT,103216,Verified,2017-08-19,Charged Off,debt_consolidation,30.89,0,806,811,14,0,30638,39.0,45,29462
LOAN_00009028,MEM_0009028,5239,4514, 60 months,17.08,180.52758168564557,B,5 years,MORTGAGE,165916,Source Verified,2018-04-19,Fully Paid,other,34.39,2,754,759,27,2,17645,93.0,35,48597
LOAN_00009029,MEM_0009029,21812,33734, 60 months,11.55,1425.3489391658818,B,5 years,MORTGAGE,162467,Verified,2015-02-15,Charged Off,home_improvement,38.07,4,732,737,6,2,7207,87.0,35,36364
LOAN_00009030,MEM_0009030,30669,7077, 36 months,27.47,1292.1740744882236,F,10+ years,OWN,185230,Verified,2016-10-10,Charged Off,credit_card,36.0,4,665,670,5,0,26066,51.7,28,42186
LOAN_00009031,MEM_0009031,10611,36120, 36 months,13.89,1256.0826762196311,E,1 year,RENT,83430,Verified,2017-02-12,Charged Off,other,25.33,4,701,706,22,0,48905,18.2,45,10582
LOAN_00009032,MEM_0009032,5150,10500, 36 months,19.0,1302.304840770622,B,2 years,RENT,153568,Not Verified,2018-03-14,Fully Paid,debt_consolidation,29.02,4,661,666,8,0,48009,58.2,29,42430
LOAN_00009033,MEM_0009033,12109,15992, 60 months,17.72,166.0728846168255,E,1 year,MORTGAGE,131558,Not Verified,2017-03-10,Fully Paid,credit_card,28.08,0,694,699,4,2,22696,77.4,27,49421
LOAN_00009034,MEM_0009034,35214,11133, 36 months,7.34,269.19373626911033,B,2 years,OWN,154739,Not Verified,2016-10-22,Fully Paid,credit_card,20.72,0,705,710,20,1,26270,12.4,16,43992
LOAN_00009035,MEM_0009035,27016,7405, 36 months,20.45,244.84001851356913,B,5 years,RENT,114937,Source Verified,2018-03-18,Fully Paid,major_purchase,30.74,4,639,644,24,1,41190,93.6,17,23763
LOAN_00009036,MEM_0009036,12936,31269, 60 months,16.01,211.30062558949513,D,1 year,MORTGAGE,117620,Not Verified,2015-07-20,Charged Off,major_purchase,18.12,3,713,718,18,2,13063,75.8,20,258
LOAN_00009037,MEM_0009037,12036,17874, 60 months,22.97,525.1812683217324,B,2 years,RENT,104833,Not Verified,2017-09-27,Charged Off,medical,32.8,0,693,698,14,1,7389,83.3,23,36616
LOAN_00009038,MEM_0009038,15021,32457, 36 months,22.62,1253.8144802782647,A,3 years,MORTGAGE,112232,Source Verified,2015-07-24,Fully Paid,debt_consolidation,29.75,2,652,657,19,1,35693,56.8,22,43326
LOAN_00009039,MEM_0009039,37943,18085, 36 months,8.02,415.3451082652824,D,< 1 year,RENT,72799,Not Verified,2018-11-15,Fully Paid,major_purchase,19.59,0,836,841,9,2,44973,24.4,8,26677
LOAN_00009040,MEM_0009040,38848,36702, 60 months,14.629999999999999,404.121434538777,G,2 years,MORTGAGE,108641,Verified,2018-10-14,Fully Paid,debt_consolidation,20.57,3,638,643,23,2,42450,3.0,5,40972
LOAN_00009041,MEM_0009041,16471,15347, 60 months,10.89,1030.0386982598893,C,10+ years,MORTGAGE,82164,Verified,2016-02-26,Default,medical,25.64,0,682,687,10,2,34628,46.7,27,43480
LOAN_00009042,MEM_0009042,24244,14502, 60 months,27.73,190.54139809823982,B,1 year,RENT,131047,Source Verified,2016-11-19,Charged Off,car,13.32,0,603,608,22,1,36501,8.0,5,32868
LOAN_00009043,MEM_0009043,39985,14848, 36 months,5.43,572.4059889247898,C,1 year,MORTGAGE,178077,Source Verified,2017-10-14,Late (31-120 days),major_purchase,22.24,2,690,695,24,1,39250,18.4,25,8495
LOAN_00009044,MEM_0009044,39440,23421, 36 months,18.46,478.36814492412043,D,3 years,RENT,92680,Verified,2017-10-26,Charged Off,other,36.0,1,736,741,11,2,733,47.2,38,7096
LOAN_00009045,MEM_0009045,2502,15426, 60 months,17.17,1278.5862529876608,D,2 years,MORTGAGE,165283,Source Verified,2018-09-28,Current,major_purchase,12.44,1,692,697,9,0,31522,51.9,43,25627
LOAN_00009046,MEM_0009046,35178,5695, 36 months,17.93,796.0268525569169,E,< 1 year,RENT,76489,Source Verified,2016-11-26,Current,medical,27.58,3,670,675,25,0,30755,50.7,26,3168
LOAN_00009047,MEM_0009047,4770,16860, 36 months,12.37,987.3866679768145,E,1 year,MORTGAGE,180806,Source Verified,2015-12-08,Fully Paid,home_improvement,1.59,1,641,646,9,1,44641,52.4,20,16970
LOAN_00009048,MEM_0009048,5001,26710, 36 months,9.53,237.09979039904107,E,5 years,RENT,71046,Source Verified,2018-06-13,Charged Off,home_improvement,5.13,3,732,737,18,2,45472,29.5,22,29687
LOAN_00009049,MEM_0009049,21946,26411, 60 months,16.61,1396.9314778060698,D,10+ years,RENT,156266,Verified,2016-09-05,Late (31-120 days),medical,35.4,0,630,635,18,1,41189,62.1,30,23641
LOAN_00009050,MEM_0009050,1598,9843, 36 months,6.92,517.5556234814017,C,5 years,MORTGAGE,172609,Source Verified,2017-01-14,Charged Off,home_improvement,36.13,0,702,707,10,0,32068,36.0,31,8430
LOAN_00009051,MEM_0009051,31316,32152, 60 months,6.49,1074.916314872584,D,2 years,MORTGAGE,93711,Not Verified,2017-06-11,Fully Paid,home_improvement,22.75,2,825,830,22,0,4803,47.8,45,33111
LOAN_00009052,MEM_0009052,26567,16573, 36 months,6.77,1434.2079608775382,D,10+ years,MORTGAGE,125208,Source Verified,2016-02-18,Default,home_improvement,23.88,3,789,794,9,0,36563,30.7,34,20800
LOAN_00009053,MEM_0009053,27508,39334, 60 months,19.46,787.5408493432037,B,3 years,OWN,175094,Source Verified,2017-10-14,Current,home_improvement,16.39,0,640,645,2,2,3319,12.4,28,18188
LOAN_00009054,MEM_0009054,31276,31737, 60 months,12.95,785.9261251640905,C,< 1 year,MORTGAGE,91307,Verified,2018-07-25,Late (31-120 days),credit_card,23.87,1,724,729,28,2,16139,13.5,49,3138
LOAN_00009055,MEM_0009055,24671,39767, 36 months,10.87,220.01166415975527,B,2 years,OWN,38327,Not Verified,2015-06-04,Charged Off,credit_card,35.03,3,811,816,17,2,18796,79.0,43,2573
LOAN_00009056,MEM_0009056,17450,29256, 36 months,14.32,615.8995568135373,E,2 years,MORTGAGE,101281,Source Verified,2018-01-02,Current,major_purchase,6.18,0,628,633,10,0,45020,61.8,45,14926
LOAN_00009057,MEM_0009057,15908,37634, 60 months,9.15,1286.0741613782266,B,10+ years,MORTGAGE,191209,Source Verified,2016-03-14,Current,debt_consolidation,20.02,4,803,808,21,1,31877,2.0,29,5284
LOAN_00009058,MEM_0009058,36518,3002, 60 months,16.23,245.90443529347507,E,< 1 year,RENT,148032,Verified,2016-08-11,Charged Off,other,35.04,1,627,632,27,2,34749,82.4,46,15394
LOAN_00009059,MEM_0009059,32212,17623, 36 months,9.06,1380.3809893129533,C,1 year,MORTGAGE,64610,Source Verified,2016-06-27,Fully Paid,credit_card,2.84,3,703,708,24,0,4457,0.1,26,17963
LOAN_00009060,MEM_0009060,7806,23251, 60 months,21.96,1017.5986508606522,D,5 years,MORTGAGE,74448,Source Verified,2015-04-08,Current,debt_consolidation,8.05,0,637,642,19,1,5712,13.7,45,29632
LOAN_00009061,MEM_0009061,19015,13707, 60 months,7.48,660.3917608356057,B,1 year,RENT,95309,Source Verified,2016-08-31,Current,other,20.51,1,755,760,7,0,527,8.4,30,31275
LOAN_00009062,MEM_0009062,18158,25117, 36 months,23.96,842.4227068622031,D,3 years,OWN,67441,Verified,2018-03-20,Charged Off,other,24.7,1,674,679,10,1,5982,37.2,27,25858
LOAN_00009063,MEM_0009063,16456,23743, 36 months,9.8,268.22008121821636,B,< 1 year,OWN,127965,Source Verified,2017-04-03,Current,car,28.29,1,608,613,29,0,44916,16.0,30,22346
LOAN_00009064,MEM_0009064,28588,11790, 36 months,23.87,365.3507750497099,C,1 year,MORTGAGE,90387,Not Verified,2016-04-07,Fully Paid,medical,7.4,4,758,763,27,1,38612,29.4,22,39633
LOAN_00009065,MEM_0009065,23491,33620, 36 months,21.67,465.2922192466756,A,2 years,RENT,115023,Source Verified,2018-07-03,Late (31-120 days),other,23.91,1,687,692,15,1,24427,18.7,15,7972
LOAN_00009066,MEM_0009066,25188,16596, 60 months,18.61,608.026871352901,C,2 years,MORTGAGE,119072,Verified,2015-07-08,Fully Paid,car,13.74,0,829,834,17,1,24533,80.1,40,35460
LOAN_00009067,MEM_0009067,28079,31339, 36 months,23.25,1377.506892739828,E,3 years,MORTGAGE,151240,Not Verified,2018-03-30,Current,car,12.66,0,740,745,13,1,7884,12.9,21,6779
LOAN_00009068,MEM_0009068,5019,35121, 36 months,7.78,582.9750861994776,D,3 years,RENT,77856,Verified,2015-07-14,Fully Paid,medical,2.52,1,749,754,20,2,43354,9.5,36,3261
LOAN_00009069,MEM_0009069,13419,21698, 36 months,8.53,809.5610985600205,A,< 1 year,MORTGAGE,62903,Source Verified,2018-04-27,Fully Paid,car,4.96,4,725,730,9,1,27014,25.8,43,23710
LOAN_00009070,MEM_0009070,34697,15716, 36 months,10.04,284.9379340558712,C,1 year,MORTGAGE,152396,Source Verified,2016-11-20,Charged Off,medical,31.96,0,815,820,6,0,16822,33.9,27,36330
LOAN_00009071,MEM_0009071,20396,31806, 60 months,9.9,1117.1611415255024,E,2 years,MORTGAGE,95744,Verified,2016-07-13,Fully Paid,debt_consolidation,18.27,0,683,688,29,0,6163,36.4,47,4820
LOAN_00009072,MEM_0009072,30892,18868, 60 months,14.22,862.4072311467172,D,< 1 year,RENT,40279,Source Verified,2015-05-18,Fully Paid,medical,29.96,1,641,646,17,1,18011,2.9,23,16337
LOAN_00009073,MEM_0009073,8973,32130, 36 months,16.51,687.8658140758893,A,< 1 year,RENT,121903,Not Verified,2018-03-06,Fully Paid,major_purchase,32.7,3,675,680,10,0,23155,39.6,19,32222
LOAN_00009074,MEM_0009074,22113,7125, 36 months,5.56,1423.4203750593806,B,2 years,OWN,121952,Verified,2017-12-23,Fully Paid,debt_consolidation,31.73,3,700,705,8,0,15976,26.4,5,3767
LOAN_00009075,MEM_0009075,12136,36115, 36 months,12.65,1341.4437240056632,C,1 year,MORTGAGE,108576,Source Verified,2017-08-31,Charged Off,major_purchase,39.25,2,820,825,10,1,10825,55.5,7,23831
LOAN_00009076,MEM_0009076,20203,37476, 36 months,9.93,1006.291344899521,B,5 years,MORTGAGE,122702,Not Verified,2017-05-24,Fully Paid,major_purchase,10.37,3,764,769,18,2,7952,21.4,21,13278
LOAN_00009077,MEM_0009077,32285,30046, 60 months,17.13,1386.6279889269642,D,3 years,MORTGAGE,89971,Source Verified,2016-03-05,Fully Paid,home_improvement,2.91,4,763,768,17,1,40566,76.0,21,513
LOAN_00009078,MEM_0009078,24039,23760, 60 months,24.7,868.9336026529552,D,10+ years,MORTGAGE,81545,Source Verified,2016-12-12,Fully Paid,other,20.91,0,703,708,5,1,25462,72.5,46,39079
LOAN_00009079,MEM_0009079,2184,11114, 60 months,18.35,1249.0588699871369,B,1 year,MORTGAGE,88760,Verified,2015-06-07,Fully Paid,major_purchase,38.53,4,610,615,19,2,23957,8.5,33,11347
